a,b,V0,R,C,k,mws_projection_fraction,mws_local_snr_dB,mws_peak_amplitude,mws_rough_frequency_Hz,mws_frequency_Hz,frequency_error_Hz,abs_frequency_error_Hz,original_projection_energy,original_energy_fraction,combined_score
1,0.8,0.8,1.6,0.6,0.14,0.141793272429527,24.6585419931969,0.0012548417106305,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.6,0.22,0.146804335127683,26.0677245298169,0.00362062349537153,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.6,0.32,0.125956689166274,27.0807652233059,0.0068448669204914,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.6,0.48,0.0958875907632364,28.0111261654862,0.0115647140171804,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.6,0.7,0.0731482677529725,28.546202342711,0.0176990430187156,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.04,0.125403965758079,23.9189119865354,0.000334491343244805,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.08,0.128803078378565,28.1020587627333,0.000398577055593588,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.14,0.141935580686219,26.3621508749041,0.00077778795161985,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.22,0.146168039539297,25.1420395787464,0.00249989595707124,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.32,0.144425915741222,25.6363711069993,0.00563323240060066,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.48,0.117098368142421,27.2918051476107,0.0107047586789121,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,0.8,1.6,0.9,0.7,0.0895555670966703,28.0561716201654,0.0170828227496163,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.04,0.205684265532901,28.8561587835267,0.000843292038354828,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.08,0.040554568491519,27.4712831696568,0.00156310526472871,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.14,0.0767527060743526,24.8993368483585,0.00247123414615017,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.22,0.0941442904155539,23.3812085139479,0.00293411593532575,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.32,0.12740697991219,26.1271856550821,0.00363866420094191,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.48,0.148542549496014,26.1781889548731,0.004140934134647,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.12,0.7,0.14618060195403,26.8360556815978,0.0043985034245013,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.04,0.0197092368434084,29.148292770081,0.000976313396889437,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.08,0.0414703837848477,25.5704579639243,0.00175911906096814,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.14,0.0711368736609568,24.3463343683387,0.0025115855050726,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.22,0.0950172634667475,23.1760764400228,0.0030325815019425,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.32,0.118187715986401,24.3602388917324,0.00360663260351758,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.48,0.144415271610607,26.7513061787998,0.00421468251322812,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.2,0.7,0.136196225544543,26.6973867931155,0.00449516992932099,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.04,0.0235557712818185,26.2618500050706,0.00096522087032739,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.08,0.0543896977151757,24.5581390429376,0.00159133344557159,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.14,0.0843434226921268,24.9521016998309,0.00206456041565192,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.22,0.100626366210153,25.2812665879032,0.0023734372282668,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.32,0.131139976676147,26.9724843440385,0.00289371814070741,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.48,0.135264755937954,27.5269286804772,0.0032656359937134,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.35,0.7,0.136018660897744,26.7403777548249,0.00348884185991973,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.04,0.0348182906792592,21.7731134242439,0.000749543639543243,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.08,0.0683530791762505,23.08339012983,0.00115639608743507,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.14,0.108076691423389,26.1723732090839,0.00154125508328613,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.22,0.132143369792253,27.607595506532,0.00184976082410251,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.32,0.135235545136521,27.7035846412984,0.00206518927657651,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.48,0.141610912487914,28.9588455795154,0.00232212538385281,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.6,0.7,0.147008252588266,27.3416802607667,0.00344398771101864,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.04,0.0565506519288613,22.7399321923682,0.00069382968193202,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.08,0.0884496052086793,25.6139661508822,0.000933360422789837,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.14,0.127127784546438,26.4244863775125,0.00127840664103832,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.22,0.138269806080315,26.9382043981314,0.0014100745047731,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.32,0.132390873941451,27.5271614862771,0.00152527367191582,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.48,0.146731694128237,27.844503169297,0.00240499961577657,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.25,0.9,0.7,0.143948561895952,24.8888673784464,0.00627959411521303,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.04,0.096473026866941,23.3220932273031,0.000447142037005655,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.08,0.137741869422483,27.2236419684073,0.000624143383598263,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.14,0.140623162011102,29.1548527155179,0.000713387073905425,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.22,0.145901899005242,27.9862038202017,0.0010353842359284,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.32,0.150318435688207,24.6795667051788,0.0025589007754421,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.48,0.167220449126087,25.5920333906171,0.00668685738330381,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.12,0.7,0.170017993075456,26.6096306436108,0.0133600543303263,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.04,0.047222405815619,26.0463411643842,0.000791243249427273,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.08,0.0873968739306677,23.7231877181173,0.001131638402903,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.14,0.125485182588267,27.4208457869104,0.00154594596440866,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.22,0.132864455160427,26.5155523537317,0.00168996986555219,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.32,0.146287232884524,27.2159870443877,0.00192107674205389,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.48,0.141846176359058,27.8378839233685,0.00212827466624287,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.2,0.7,0.145125271907565,27.3414069609654,0.00367353906891147,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.04,0.0354792756488016,25.9068093570275,0.000846848847025015,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.08,0.0715317222067973,26.0663006992896,0.00127658159422357,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.14,0.101296448379964,22.4290727321913,0.0015716819136875,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.22,0.122628216737829,25.4473184584763,0.0019838399805281,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.32,0.134509402995442,26.4794453431954,0.00224176339245872,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.48,0.133280702061407,27.9378712306356,0.00245312733792849,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.35,0.7,0.145761183839359,27.3765343407202,0.0031566523950578,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.04,0.0461172880602896,24.4212131515638,0.000789910090401098,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.08,0.0798026232467922,22.2432506798018,0.0011142211896356,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.14,0.114298792977251,25.310311265526,0.00143285237255733,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.22,0.130005044857137,25.9663475355841,0.00167179758555897,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.32,0.132341293765638,26.3081658539039,0.00189646037597465,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.48,0.138996108143323,27.6606180020592,0.00216553631015268,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.6,0.7,0.140683956242741,25.7914188843612,0.00401256155072165,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.04,0.0648884702198009,24.0000589620546,0.000718836348927359,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.08,0.110741445125816,24.0416645997305,0.000990222075326894,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.14,0.132104367828377,26.6366649870964,0.00122908761229898,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.22,0.138997632221569,27.5440570863433,0.00137363417261314,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.32,0.144857903292763,27.6600139554854,0.00154696735048702,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.48,0.141749964019322,26.1584391612372,0.0025405862278252,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.5,0.9,0.7,0.144010758964959,24.7607107939821,0.00680312993729494,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.04,0.148516431814689,25.1373888926205,0.000607261032183508,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.08,0.108007053430825,27.8661847711344,0.00185990054561893,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.14,0.0728185395444199,28.5662675649672,0.00354311254812337,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.22,0.0560548981959157,28.920569672271,0.00567814063986288,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.32,0.0480473838171674,28.8539031339663,0.00830499325362659,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.48,0.043126828375904,28.9953997809463,0.0124953582174968,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.12,0.7,0.0408119040407177,28.9256553414754,0.0182433805690198,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.04,0.120390146177259,25.0835493731293,0.000374485614106768,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.08,0.13346600330404,26.8933525492589,0.000466097663612969,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.14,0.143433757427182,26.999142974913,0.000625297500041366,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.22,0.146032235177688,25.4289490827678,0.00178890582087946,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.32,0.1545494210933,25.4177129508468,0.00446817579987137,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.48,0.147543960564924,26.8892389741161,0.00954901563277424,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.2,0.7,0.124773586434738,28.1357394492109,0.016116930200353,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.04,0.0714599805849752,23.5729152538741,0.000667389845716114,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.08,0.105417709551238,26.3035624835074,0.000906468805763052,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.14,0.128825613150271,25.5832999729821,0.0010966946676127,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.22,0.131057579100128,26.6440544194062,0.0012879183706936,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.32,0.135845071210564,27.6045975443737,0.00142139687268147,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.48,0.144249534591697,26.6027839910982,0.00272396107569086,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.35,0.7,0.151449792393706,24.6897745249585,0.00726508364767874,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.04,0.0486807462098447,21.2621222758714,0.000663369139710437,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.08,0.0886210444985079,24.3886384629386,0.0009264217396301,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.14,0.123411231406558,27.1109706801759,0.00121143585984303,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.22,0.138179437587506,27.142346453693,0.00141166420212808,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.32,0.133985901570613,27.9560894664942,0.00156872539968058,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.48,0.150498981882249,27.4817960046614,0.00240899613450973,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.6,0.7,0.149159220934562,25.6731669944225,0.0060271008099584,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.04,0.0688280244963521,22.3133719468222,0.000666050937062282,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.08,0.112014028425123,25.5349143709833,0.000909004120731265,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.14,0.132790982854802,26.8523827360295,0.00112058334762321,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.22,0.13174911524997,26.5567053064414,0.0012217478989873,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.32,0.141786248006505,27.4735965999853,0.00148203220599674,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.48,0.142572664674067,25.9603333601918,0.00300525567947679,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,0.8,0.9,0.7,0.14623498235461,24.2440096481872,0.00808644722889638,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.04,0.0311132683806648,28.930496086531,0.00104448932640627,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.08,0.0291856511617228,28.8677186193594,0.00209022273539032,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.14,0.0283914783508644,28.8379305397317,0.00365822055391041,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.22,0.028020801404159,28.8232028887916,0.00574883861686966,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.32,0.0278289813201041,28.8169864151388,0.00836218685435533,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.48,0.0277055164370245,28.8039208677498,0.0125433589303107,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.12,0.7,0.0276581564302599,28.7938850418823,0.0182922996230151,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.04,0.14731726188728,24.6715646413495,0.000505312119790628,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.08,0.117885435062617,27.2508146298004,0.00177593366369677,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.14,0.0791837888504546,28.5286419875183,0.00349883658730142,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.22,0.0586903238286338,28.9088815049311,0.00565692036680483,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.32,0.0487997623420325,28.9258061658788,0.00829485008197816,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.48,0.0424542081970771,28.9912525734033,0.0124937371271549,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.2,0.7,0.0389247412909502,28.9853295438191,0.0182507258997384,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.04,0.118747725462492,26.3744359933375,0.000369346800852456,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.08,0.135291422886059,28.0842820581824,0.000474681282556461,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.14,0.144112332851795,27.2140683664228,0.000658207826030767,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.22,0.145289541203622,24.9894272872829,0.00185237035921623,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.32,0.151174975558889,25.2327860164758,0.00462373154872826,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.48,0.137654751115666,26.7930750863674,0.00978966312513601,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.35,0.7,0.112148695699362,27.7107166457192,0.0164006263647783,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.04,0.0806881850224357,22.3953791075053,0.000556960205050366,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.08,0.124249807950644,25.5848511889687,0.000769218047356836,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.14,0.138339358596277,27.8435007330628,0.000909856262196817,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.22,0.139160347288793,26.9638207099745,0.00104343186394359,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.32,0.146385280704657,26.7127402350568,0.00166593948698797,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.48,0.144975281178251,24.7446208660641,0.00466741959432931,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.6,0.7,0.150533894346728,25.8902319707711,0.0111527091614225,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.04,0.0790816833869122,23.0274570270324,0.000582350554801512,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.08,0.108215087140189,25.3298065455267,0.000757010325176751,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.14,0.139008668951073,25.6495006407107,0.000942689590586746,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.22,0.140775539311374,28.435158475962,0.00106211008163995,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.32,0.148390264475042,27.3382057261548,0.00161452135846615,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.48,0.144921446386409,24.2815015387107,0.00439176178071857,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.2,0.9,0.7,0.148147276578952,25.6990424573586,0.0106946948127943,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.04,0.027317169586131,28.7948596795971,0.00104534558111125,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.08,0.0272536849872344,28.7901462845048,0.00209070170471297,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.14,0.0272266602779559,28.788156915744,0.00365873343059491,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.22,0.027213819844647,28.7871754319149,0.00574944205993171,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.32,0.0272071109659726,28.7866160156569,0.00836282677735163,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.48,0.0272027808567166,28.7861640988238,0.0125442395779311,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.12,0.7,0.0272011392572982,28.7857954632989,0.0182936749667264,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.04,0.0470834735915636,28.9535430213711,0.00103659264112428,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.08,0.0365457267412059,28.9591297690615,0.00208527381555542,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.14,0.0324901830941143,28.9673895786695,0.0036539224657281,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.22,0.030653476799503,28.9015589256881,0.00574569064446028,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.32,0.0297035551888437,28.8796943974045,0.0083594239592028,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.48,0.0290446346710833,28.8458581297427,0.0125412758892203,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.2,0.7,0.0286678357163945,28.83415297884,0.0182898410834149,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.04,0.14388989940426,28.7192526677362,0.000182012877829534,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.08,0.14549753494174,24.6752608161818,0.000799815724661185,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.14,0.139852204047113,26.1017862442226,0.00266584321653864,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.22,0.107337595464091,27.6562546564832,0.00512776750109127,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.32,0.082047911585413,28.5046414169459,0.00796218256513523,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.48,0.0626240684204862,28.8755734889159,0.0122987318582442,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.35,0.7,0.0517723941608822,28.9099616572513,0.0181237973759308,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.6,0.04,0.109751884613291,23.6442406144837,0.000412147639519396,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
1,0.8,1.5,1.6,0.6,0.08,0.13224988379331,26.2410756245961,0.000512260516410529,1.99988889506178,NaN,NaN,NaN,NaN,NaN,NaN
