time_s,sr_output
143.58,-0.00272059342137454
143.6,-0.000968748126278118
143.62,-0.000694088411726135
143.64,-0.00332651816074081
143.66,-0.00690095916522937
143.68,-0.011647404520913
143.7,-0.0179951359544023
143.72,-0.0242387726284848
143.74,-0.0279348231348172
143.76,-0.0302769941957637
143.78,-0.0333336046097807
143.8,-0.033485116025705
143.82,-0.0327884359983273
143.84,-0.030126815949011
143.86,-0.0264917054605323
143.88,-0.0202919162469138
143.9,-0.0146574391051719
143.92,-0.00750265495298563
143.94,-0.00320583386038964
143.96,0.000872573193199777
143.98,0.00355822441632425
144,0.00575549827636179
144.02,0.00746858418500029
144.04,0.0108470842769478
144.06,0.0129994410644162
144.08,0.0158651383010761
144.1,0.0175536108449929
144.12,0.0185107852945338
144.14,0.017681742266498
144.16,0.0175301788561898
144.18,0.0157623969632014
144.2,0.0139950357864383
144.22,0.0127856425819007
144.24,0.0114110669759308
144.26,0.00929519159795589
144.28,0.00624920041554955
144.3,0.0041440097577764
144.32,0.00168912411399613
144.34,-0.000893168898491115
144.36,-0.00198104383525488
144.38,-0.000919740093444865
144.4,-0.000323499051010701
144.42,-0.00104311867072815
144.44,-0.00144434162932239
144.46,-0.00234174451144264
144.48,-0.00282332526548212
144.5,-0.00492074453139413
144.52,-0.00548565891469865
144.54,-0.00589266819495948
144.56,-0.00658236591304384
144.58,-0.00619554595120242
144.6,-0.00496620067061027
144.62,-0.0034520372888398
144.64,-0.00274508448152044
144.66,-0.0025240419545981
144.68,-0.00657355592722964
144.7,-0.0102850648693581
144.72,-0.0150976194778567
144.74,-0.0192615626444476
144.76,-0.0232189061016922
144.78,-0.0233651713908021
144.8,-0.0229699854703928
144.82,-0.0222384582581389
144.84,-0.0215936549434025
144.86,-0.0211367153588856
144.88,-0.021165175112943
144.9,-0.0208975621781057
144.92,-0.0208849726024412
144.94,-0.0190564177095837
144.96,-0.0146221710489783
144.98,-0.0116595949756562
145,-0.00873777319652425
145.02,-0.0056556555942574
145.04,-0.00243721340087033
145.06,-0.00377856551349132
145.08,-0.00371028477490731
145.1,-0.00182351255898416
145.12,-0.00168334279913607
145.14,-0.00329674011571646
145.16,-0.00349463993717014
145.18,-0.00262963022713159
145.2,-0.00468908234959264
145.22,-0.0051543968265847
145.24,-0.00447613957960746
145.26,-0.00162868854585507
145.28,0.00044219907144849
145.3,0.00239548227873987
145.32,0.00477905176877369
145.34,0.004791645058558
145.36,0.00220711325671685
145.38,-0.00213590275453301
145.4,-0.00389314355267145
145.42,-0.00564468152244868
145.44,-0.00571339326124798
145.46,-0.00345971406623047
145.48,-0.00232312239253685
145.5,-0.00325939113940144
145.52,-0.00414139961931936
145.54,-0.00454749831595125
145.56,-0.00480157883414101
145.58,-0.00417787867189567
145.6,-0.00382487001908161
145.62,-0.00388138406740057
145.64,-0.0067346971736697
145.66,-0.0120364591265296
145.68,-0.0156732323063238
145.7,-0.0190605241814176
145.72,-0.0244287525666775
145.74,-0.0281273197635585
145.76,-0.0320040235701066
145.78,-0.037301486573508
145.8,-0.0403769414275226
145.82,-0.0430281879018963
145.84,-0.0456931517354177
145.86,-0.0456344659849985
145.88,-0.0449604608484321
145.9,-0.0466453878957833
145.92,-0.0463524076841495
145.94,-0.045512277177527
145.96,-0.0449818734174741
145.98,-0.043382836497921
146,-0.0414603165204248
146.02,-0.0385913299270946
146.04,-0.0361477193781917
146.06,-0.0343200112555647
146.08,-0.0316413109060372
146.1,-0.0309222688103226
146.12,-0.0323256316934404
146.14,-0.035134040329177
146.16,-0.0378672257483648
146.18,-0.0425402846111629
146.2,-0.0456515039901647
146.22,-0.0469577612690159
146.24,-0.0478980773968001
146.26,-0.0494691352292769
146.28,-0.050922749868372
146.3,-0.0498651726599466
146.32,-0.0493140508526019
146.34,-0.0457353990166364
146.36,-0.0397225110688609
146.38,-0.0316478409109445
146.4,-0.0258556277802967
146.42,-0.0194493466149701
146.44,-0.0141286537532983
146.46,-0.0104415973003675
146.48,-0.00977911281044397
146.5,-0.0079271793530109
146.52,-0.00691008997726472
146.54,-0.00629322290622414
146.56,-0.00577802489551615
146.58,-0.0063992902133444
146.6,-0.0084850581084045
146.62,-0.0115177674681338
146.64,-0.0149168697265896
146.66,-0.0175662572552173
146.68,-0.0203185745366501
146.7,-0.0215081082883353
146.72,-0.0215638697753386
146.74,-0.0224499046396067
146.76,-0.0246635868864103
146.78,-0.0259013964892996
146.8,-0.0291326005878968
146.82,-0.0322579608837992
146.84,-0.0335298414549606
146.86,-0.0337257776297357
