frequency_Hz,projection_energy_J,residual_energy,detection_ratio
1.96425666791845,0.00235443623400488,424.885513715196,5.54134268645147e-06
1.96427000125179,0.00252400910150558,424.885344142329,5.9404475496808e-06
1.96428333458512,0.00270160819408114,424.885166543236,6.35844319080559e-06
1.96429666791845,0.00288732379348741,424.884980827637,6.79554214381306e-06
1.96431000125179,0.00308124094917814,424.884786910481,7.25194463088021e-06
1.96432333458512,0.00328343931244522,424.884584712118,7.72783817202951e-06
1.96433666791845,0.00349399297458755,424.884374158456,8.22339720425799e-06
1.96435000125179,0.00371297030933947,424.884155181121,8.73878271068193e-06
1.96436333458512,0.00394043381983116,424.883927717611,9.27414186033904e-06
1.96437666791845,0.0041764399902111,424.88369171144,9.82960765895326e-06
1.96439000125179,0.00442103914215877,424.883447112288,1.04052986111986e-05
1.96440333458512,0.00467427529648181,424.883193876135,1.10013183949198e-05
1.96441666791845,0.00493618604001715,424.882931965391,1.16177555478252e-05
1.96443000125179,0.00520680239799715,424.882661349033,1.22546831670306e-05
1.96444333458512,0.00548614871202855,424.882382002718,1.29121586218029e-05
1.96445666791845,0.00577424252396855,424.882093908906,1.35902232801708e-05
1.96447000125179,0.00607109446574878,424.881797056965,1.42889022495233e-05
1.96448333458512,0.00637670815535547,424.881491443275,1.50082041316851e-05
1.96449666791845,0.00669108009922857,424.881177071331,1.57481207930876e-05
1.96451000125179,0.0070141996010156,424.880853951829,1.65086271498853e-05
1.96452333458512,0.00734604867709502,424.880522102754,1.72896809689912e-05
1.96453666791845,0.00768660197872955,424.880181549451,1.80912226847063e-05
1.96455000125179,0.00803582672122001,424.879832324708,1.89131752318118e-05
1.96456333458512,0.00839368262013553,424.87947446881,1.97554438953057e-05
1.96457666791845,0.00876012183456402,424.879108029595,2.061791617665e-05
1.96459000125179,0.00913508891771712,424.878733062513,2.1500461677316e-05
1.96460333458512,0.00951852077497013,424.878349630655,2.24029319998172e-05
1.96461666791845,0.00991034662924349,424.877957804801,2.33251606660107e-05
1.96463000125179,0.010310487994059,424.877557663436,2.42669630534508e-05
1.96464333458512,0.0107188586542208,424.877149292776,2.52281363496784e-05
